"Id_Establecimiento","Nombre_Establecimiento","Ubigueo_Establecimiento","Codigo_Disa","Disa","Codigo_Red","Red","Codigo_MicroRed","MicroRed","Codigo_Unico","Codigo_Sector","Descripcion_Sector","Departamento","Provincia","Distrito"
28885,DENTAL SOCIAL H&J,150110,,,,,,,18988,10,PRIVADO,LIMA,LIMA,COMAS
28886,UROLOGIA ESPECIALIZADA,30101,,,,,,,18986,10,PRIVADO,APURIMAC,ABANCAY,ABANCAY
28887,CONAICASA,90114,13,HUANCAVELICA,1,HUANCAVELICA,4,HUANDO,18987,7,GOBIERNO REGIONAL,HUANCAVELICA,HUANCAVELICA,PALCA
28888,SERVICIOS MÉDICOS FLEMING,220804,,,,,,,19148,10,PRIVADO,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
28889,CLÍNICA NEUROCIENCIAS EIRL.,200601,,,,,,,19151,10,PRIVADO,PIURA,SULLANA,SULLANA
28890,CLINICA ODONTOLOGICA SONRISAS,140301,,,,,,,19149,10,PRIVADO,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE
28891,PREVEMEDICA,150103,,,,,,,19144,10,PRIVADO,LIMA,LIMA,ATE
28892,"DENTAL  ""ERCARA""",150103,,,,,,,19152,10,PRIVADO,LIMA,LIMA,ATE
28893,FISIOSERVICE,150111,,,,,,,19145,10,PRIVADO,LIMA,LIMA,EL AGUSTINO
28894,VILLAFUERTE MONTOYA MARCO HERMENEGILDO,150116,,,,,,,19146,10,PRIVADO,LIMA,LIMA,LINCE
28895,CONSULTORIO SALUD VITAL,150133,,,,,,,19147,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
28896,CONSULTORIO CLINICO MODERN,150132,,,,,,,19153,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28897,SAN JUAN DE VISCAS,100510,14,HUANUCO,5,HUAMALIES,17,SINGA,19154,7,GOBIERNO REGIONAL,HUANUCO,HUAMALIES,SINGA
28898,SAN JUAN DE VISCAS,100510,14,HUANUCO,5,HUAMALIES,17,SINGA,19155,7,GOBIERNO REGIONAL,HUANUCO,HUAMALIES,SINGA
28899,TOMOGRAFIA SERMEDIAL,40103,,,,,,,19142,10,PRIVADO,AREQUIPA,AREQUIPA,CAYMA
28900,CENTRO MEDICO CARLOS BARRIQUELO E.I.R.L.,210101,,,,,,,19143,10,PRIVADO,PUNO,PUNO,PUNO
28901,CONSULTORIO MEDICO GINECOLOGICO,40101,,,,,,,19141,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
28902,CENTRO MEDICO ODONTOLOGICO MARIA PETKOVIC E.I.R.L.,70103,,,,,,,19157,10,PRIVADO,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO
28903,LABORATORIO DE ANALISIS CLINICO PROGRESO,150201,,,,,,,19159,10,PRIVADO,LIMA,BARRANCA,BARRANCA
28904,PROTECCION Y SERVICIOS SANTA CRUZ UNIDOS S.A.C.,70102,,,,,,,19158,10,PRIVADO,CALLAO,CALLAO,BELLAVISTA
28905,CENTRO DE APOYO AL DIAGNOSTICO POR IMAGENES SAN FERNANDO,230110,,,,,,,19156,10,PRIVADO,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA
28906,MEDICIS,150120,,,,,,,19167,10,PRIVADO,LIMA,LIMA,MAGDALENA DEL MAR
28907,SERVIMEDIC EIRL,130101,,,,,,,19161,10,PRIVADO,LA LIBERTAD,TRUJILLO,TRUJILLO
28908,"CONSULTORIO PSICOLOGICO ""NUEVA VIDA""",150132,,,,,,,19003,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28909,CENTRO MEDICO VIDA Y SALUD,200104,,,,,,,19160,10,PRIVADO,PIURA,PIURA,CASTILLA
28910,OSI,150140,,,,,,,19163,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28911,DENTAL SONRISO,150132,,,,,,,19169,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28912,HAB DENTAL EIRL,150121,,,,,,,19166,10,PRIVADO,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE)
28913,XP PIERIDENT,150140,,,,,,,19165,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28914,HOGAR DE ANCIANOS LOS AÑOS MARAVILLOSOS,150104,,,,,,,19164,10,PRIVADO,LIMA,LIMA,BARRANCO
28915,CONSULTORIO MEDICO OFICINA 3,70106,,,,,,,19162,10,PRIVADO,CALLAO,CALLAO,VENTANILLA
28916,AMBULANCIA DE POLICLINICO MINA BAYOVAR,200801,,,,,,,19168,10,PRIVADO,PIURA,SECHURA,SECHURA
28917,AMBULANCIA CONSULTORIO PUERTO,200801,,,,,,,19170,10,PRIVADO,PIURA,SECHURA,SECHURA
28918,CONSULTORIO MEDICO SOCIAL MARITA BELEN SAC,150140,,,,,,,18851,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28919,CENTRO GINECOLOGICO Y DE REPRODUCCION,40126,,,,,,,19172,10,PRIVADO,AREQUIPA,AREQUIPA,YANAHUARA
28920,ARIE,150101,,,,,,,18921,10,PRIVADO,LIMA,LIMA,LIMA
28921,CONSULTORIO DIAZ E.I.R.L.,150133,,,,,,,18996,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
28922,DENTAL KIDS E.I.R.L.,160101,,,,,,,19076,10,PRIVADO,LORETO,MAYNAS,IQUITOS
28923,PROSALUD INTEGRAL,230101,,,,,,,19175,10,PRIVADO,TACNA,TACNA,TACNA
28924,ASF SALUD SAC,70106,,,,,,,19171,10,PRIVADO,CALLAO,CALLAO,VENTANILLA
28925,HUARACAYOG,101005,14,HUANUCO,8,LAURICOCHA (RED FUNCIONAL),3,RONDOS,19173,7,GOBIERNO REGIONAL,HUANUCO,LAURICOCHA,RONDOS
28926,SANTA ROSA DE PATOPAMPA,101005,14,HUANUCO,8,LAURICOCHA (RED FUNCIONAL),3,RONDOS,19174,7,GOBIERNO REGIONAL,HUANUCO,LAURICOCHA,RONDOS
28927,SERVICIO MEDICO DE APOYO SAN RAFAEL,40101,,,,,,,19177,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
28928,CERTIFICADOS MEDICOS SANTA ROSA DE LIMA S.A.C.,150110,,,,,,,18993,10,PRIVADO,LIMA,LIMA,COMAS
28929,ODONTODENS,150140,,,,,,,18920,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28930,CONSULTORIO DENTAL,150133,,,,,,,19178,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
28931,CENTRO INTEGRAL DE PREVENCIÓN PSICOLOGICA,150132,,,,,,,19182,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28932,DIAGNOSTICO POR IMAGENES DR. HUGO AGUAYO,150132,,,,,,,19181,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28933,SERVICIO MEDICO SAN CARLOS,150132,,,,,,,19183,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28934,TOPSA RETAIL S.A.C.,70102,,,,,,,19179,10,PRIVADO,CALLAO,CALLAO,BELLAVISTA
28935,TOPSA RETAIL S.A.C.,70101,,,,,,,19180,10,PRIVADO,CALLAO,CALLAO,CALLAO
28936,TOPSA RETAIL S.A.C.,70102,,,,,,,19184,10,PRIVADO,CALLAO,CALLAO,BELLAVISTA
28937,TOPSA RETAIL S.A.C.,70102,,,,,,,19185,10,PRIVADO,CALLAO,CALLAO,BELLAVISTA
28938,"CLÍNICA INTERNACIONAL ""LAS KALAS""",210101,,,,,,,19188,10,PRIVADO,PUNO,PUNO,PUNO
28939,CENTRO DENTAL KIRU HAMPY KAMAYOQ,200101,,,,,,,19186,10,PRIVADO,PIURA,PIURA,PIURA
28940,CONSULTORIO MEDICO OBSTETRICO MEDICAL CENTER SAN ANTONIO,200101,,,,,,,19187,10,PRIVADO,PIURA,PIURA,PIURA
28941,CLINICA BOLIVAR S.A.C,100101,,,,,,,19176,10,PRIVADO,HUANUCO,HUANUCO,HUANUCO
28942,CONSULTORIO ODONTOLOGICO,40110,,,,,,,19190,10,PRIVADO,AREQUIPA,AREQUIPA,MIRAFLORES
28943,CENTRO DE HEMODIALISIS MAMI FELA S.A.C,200601,,,,,,,19193,10,PRIVADO,PIURA,SULLANA,SULLANA
28944,INVERSIONES MEDICAS DIVINO NIÑO JESUS SAC,150101,,,,,,,19195,10,PRIVADO,LIMA,LIMA,LIMA
28945,Z&Z,80108,,,,,,,19189,10,PRIVADO,CUSCO,CUSCO,WANCHAQ
28946,MMDENTAL,150133,,,,,,,19197,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
28947,VIZCARRA LA TORRE MAGALI MERCEDES,150133,,,,,,,19196,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
28948,FERTILITY & DNA S.A.C.,150120,,,,,,,19191,10,PRIVADO,LIMA,LIMA,MAGDALENA DEL MAR
28950,DR. MANUEL SANCHEZ,150106,,,,,,,19194,10,PRIVADO,LIMA,LIMA,CARABAYLLO
28951,CENTRO DE IMAGENOLOGIA REFERENCIAL INTERPROVINCIAL DE LA ZONA NOR-ORIENTAL DE HUANCAVELICA,90701,13,HUANCAVELICA,3,TAYACAJA,0,NO PERTENECE A NINGUNA MICRORED,19198,7,GOBIERNO REGIONAL,HUANCAVELICA,TAYACAJA,PAMPAS
28952,SAN AGUSTIN,100603,14,HUANUCO,3,LEONCIO PRADO,16,HERMILIO VALDIZAN,19199,7,GOBIERNO REGIONAL,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN
28953,CENTRO ODONTOLOGICO CEPICISA,150140,,,,,,,19214,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28954,UNIDAD RENAL MATER ESPERANZA S.A.C.,130203,,,,,,,19206,10,PRIVADO,LA LIBERTAD,ASCOPE,CHOCOPE
28955,CLINICA DENTAL ORAL 21 E.I.R.L.,70101,,,,,,,19012,10,PRIVADO,CALLAO,CALLAO,CALLAO
28956,CONSULTORIO ODONTOLOGICO,40126,,,,,,,19200,10,PRIVADO,AREQUIPA,AREQUIPA,YANAHUARA
28958,GRUPO SALUD INTEGRAL S.A.C.,150105,,,,,,,19212,10,PRIVADO,LIMA,LIMA,BREÑA
28959,SERVICIOS MEDICOS SEÑOR DE LOS MILAGROS,150103,,,,,,,19209,10,PRIVADO,LIMA,LIMA,ATE
28960,DENTISALUD,150110,,,,,,,19211,10,PRIVADO,LIMA,LIMA,COMAS
28962,CENTRO ODONTOLOGICO INTEGRAL DENTILIFE,160101,,,,,,,19210,10,PRIVADO,LORETO,MAYNAS,IQUITOS
28964,CENTROZANA,80104,,,,,,,19217,10,PRIVADO,CUSCO,CUSCO,SAN JERONIMO
28965,SONREIR,80101,,,,,,,19223,10,PRIVADO,CUSCO,CUSCO,CUSCO
28966,SALUD MEDIC RAMSES II SAC,150143,,,,,,,19220,10,PRIVADO,LIMA,LIMA,VILLA MARIA DEL TRIUNFO
28967,CRISTHIAN SAVITZKY ODONTOLOGIA INTEGRAL ESTETICA,200101,,,,,,,19222,10,PRIVADO,PIURA,PIURA,PIURA
28968,QHAPAQ,80108,,,,,,,19218,10,PRIVADO,CUSCO,CUSCO,WANCHAQ
28969,MEDICAL HOPE,150132,,,,,,,19221,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28970,ALBIS S.A,150128,,,,,,,19219,10,PRIVADO,LIMA,LIMA,RIMAC
28971,CENTRO MEDICO S.M.A. E.I.R.L.,70104,,,,,,,19215,10,PRIVADO,CALLAO,CALLAO,LA PERLA
28972,DENTICA CONSULTORIOS DENTALES,70101,,,,,,,19216,10,PRIVADO,CALLAO,CALLAO,CALLAO
28973,RADIOLOGOS INTERVENCIONISTAS,150131,,,,,,,19226,10,PRIVADO,LIMA,LIMA,SAN ISIDRO
28974,DENTAL FRESH - CUSCO,80101,,,,,,,19225,10,PRIVADO,CUSCO,CUSCO,CUSCO
28975,DENTAL PAUCARPATA,40112,,,,,,,19228,10,PRIVADO,AREQUIPA,AREQUIPA,PAUCARPATA
28976,CONSULTORIO MEDICO DERMATOLÒGICO,40101,,,,,,,19229,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
28977,CONSULTORIO MÉDICO,150140,,,,,,,19230,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28978,RAYITOS DE SOL,70101,,,,,,,19227,10,PRIVADO,CALLAO,CALLAO,CALLAO
28979,CENTRO DE TERAPIA FISICA SAN FRANCISCO,150123,,,,,,,19234,10,PRIVADO,LIMA,LIMA,PACHACAMAC
28980,CONSULTORIO DENTAL DRA. ASIAN,150140,,,,,,,19232,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
28981,DIAZ CORDOVA CONSUELO RAQUEL,150116,,,,,,,19236,10,PRIVADO,LIMA,LIMA,LINCE
28982,CRISTO VIENE,80101,,,,,,,19231,10,PRIVADO,CUSCO,CUSCO,CUSCO
28983,M.F.Y.D.S.,150116,,,,,,,19235,10,PRIVADO,LIMA,LIMA,LINCE
28984,SANTA ROSA DE CHANGUELETA,90714,13,HUANCAVELICA,3,TAYACAJA,8,DANIEL HERNANDEZ,19233,7,GOBIERNO REGIONAL,HUANCAVELICA,TAYACAJA,SALCABAMBA
28985,ODONTOLINK,150103,,,,,,,19241,10,PRIVADO,LIMA,LIMA,ATE
28986,ONCOVIP,150130,,,,,,,19242,10,PRIVADO,LIMA,LIMA,SAN BORJA
28987,PLUS DENT,120114,,,,,,,19239,10,PRIVADO,JUNIN,HUANCAYO,EL TAMBO
28988,CENTRO MEDICO SUIZA LAB,140101,,,,,,,19237,10,PRIVADO,LAMBAYEQUE,CHICLAYO,CHICLAYO
28989,ORAL TIME,120101,,,,,,,19238,10,PRIVADO,JUNIN,HUANCAYO,HUANCAYO
28990,DENTSONRISAS,150132,,,,,,,19240,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
28991,AQUA DENTAL,200101,,,,,,,19243,10,PRIVADO,PIURA,PIURA,PIURA
28992,MEDITH DENT,150137,,,,,,,19245,10,PRIVADO,LIMA,LIMA,SANTA ANITA
28993,CENTRO MEDICO SANTA MARIA DE LOS ANGELES S.R.L.,200101,,,,,,,18922,10,PRIVADO,PIURA,PIURA,PIURA
28994,SAVIA SALUD SAC,150117,,,,,,,19250,10,PRIVADO,LIMA,LIMA,LOS OLIVOS
28995,BIOMED DIAGNOSTIC S.A.C.,70106,,,,,,,19090,10,PRIVADO,CALLAO,CALLAO,VENTANILLA
28996,CONSULTORIO DENTAL CARD`DENT,150103,,,,,,,19207,10,PRIVADO,LIMA,LIMA,ATE
28997,CONSULTORIO MEDICO DE SEDAPAL CENTRO OPERATIVO PRINCIPAL Y PLANTA,150111,,,,,,,19246,11,OTRO,LIMA,LIMA,EL AGUSTINO
28999,JANET MARIELA SALAZAR VARGAS,150113,,,,,,,19249,10,PRIVADO,LIMA,LIMA,JESUS MARIA
29000,CENTRO DE DIÁLISIS METROPOLITANO S.A.C.,80108,,,,,,,19248,10,PRIVADO,CUSCO,CUSCO,WANCHAQ
29001,"CONSULTORIO DENTAL""SEÑOR DE LUREN""",150119,,,,,,,19252,10,PRIVADO,LIMA,LIMA,LURIN
29002,CENTRO DE VACUNACION CHAMA,150140,,,,,,,19251,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
29003,CONSULTORIO ODONTOLOGICO SAN PIETRO,70101,,,,,,,19253,10,PRIVADO,CALLAO,CALLAO,CALLAO
29004,CONSULTORIO MÉDICO SAN MARTÍN DE PORRES,220801,,,,,,,19254,10,PRIVADO,SAN MARTIN,RIOJA,RIOJA
29005,POLICLINICO ALTO MAYO,220101,,,,,,,19255,10,PRIVADO,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
29006,GYP,150120,,,,,,,18994,10,PRIVADO,LIMA,LIMA,MAGDALENA DEL MAR
29007,POLICLINICO KAIROS E.I.R.L.,110101,,,,,,,19260,10,PRIVADO,ICA,ICA,ICA
29008,OMC CORPORATION S.A.C,150101,,,,,,,19259,10,PRIVADO,LIMA,LIMA,LIMA
29009,CONSULTORIO DENTAL,150133,,,,,,,19258,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
29010,ODONTOLOGIA SAN MARCOS CANO E.I.R.L.,150132,,,,,,,19257,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
29011,MEDISERVIS CONSULTORIOS,150137,,,,,,,19256,10,PRIVADO,LIMA,LIMA,SANTA ANITA
29012,GENFALAB,80101,,,,,,,19261,10,PRIVADO,CUSCO,CUSCO,CUSCO
29013,RUBLAB,110401,,,,,,,19262,10,PRIVADO,ICA,PALPA,PALPA
29014,SAN FRANCISCO DE TRUJILLO,130101,,,,,,,19264,10,PRIVADO,LA LIBERTAD,TRUJILLO,TRUJILLO
29016,CERAGEN,110101,,,,,,,19270,10,PRIVADO,ICA,ICA,ICA
29017,"CASA NATURISTA PERUANO ITALIANA ""ANNA MARGOTTINI""",150103,,,,,,,19267,10,PRIVADO,LIMA,LIMA,ATE
29018,CONSULTORIO NUTRICIONAL,40126,,,,,,,19268,10,PRIVADO,AREQUIPA,AREQUIPA,YANAHUARA
29019,OPTICA UNIVERSAL,40101,,,,,,,19263,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
29020,CONSULTORIO MEDICO BELEN,150117,,,,,,,19266,10,PRIVADO,LIMA,LIMA,LOS OLIVOS
29021,PSICONCERTA,150133,,,,,,,19265,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
29023,CENTRO OPTICO SAN MARTIN,220901,,,,,,,19272,10,PRIVADO,SAN MARTIN,SAN MARTIN,TARAPOTO
29024,SAO PAULO DENTAL,80108,,,,,,,18924,10,PRIVADO,CUSCO,CUSCO,WANCHAQ
29025,ROMERO BAUTISTA BREIDY RAFAEL,150133,,,,,,,19274,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
29026,BLUFSTEIN LABORATORIO CLINICO S.A.,150101,,,,,,,19244,10,PRIVADO,LIMA,LIMA,LIMA
29027,POLICLINICO BARRANCO,150104,,,,,,,19276,10,PRIVADO,LIMA,LIMA,BARRANCO
29028,FERTILIDAD Y GINECOLOGIA DEL SUR,80101,,,,,,,19271,10,PRIVADO,CUSCO,CUSCO,CUSCO
29029,PEPE RAMIREZ PINEDO,150141,,,,,,,19275,10,PRIVADO,LIMA,LIMA,SURQUILLO
29030,SEÑOR DE MAYO CAUTIVO E.I.R.L.,100101,,,,,,,19277,10,PRIVADO,HUANUCO,HUANUCO,HUANUCO
29032,STEO INVERSIONES Y SERVICIOS GENERALES SAC,150135,,,,,,,19282,10,PRIVADO,LIMA,LIMA,SAN MARTIN DE PORRES
29033,CLÍNICA J & C INMACULADA CONCEPCIÓN S.A.C,200701,,,,,,,19279,10,PRIVADO,PIURA,TALARA,PARIÑAS
29034,MEDICAL HAIR PERU,150122,,,,,,,19281,10,PRIVADO,LIMA,LIMA,MIRAFLORES
29035,DENTAL ODONTO IMAGEN PLUSS,150103,,,,,,,19283,10,PRIVADO,LIMA,LIMA,ATE
29036,CONSULTORIO DENTAL MENDOZA,150132,,,,,,,19284,10,PRIVADO,LIMA,LIMA,SAN JUAN DE LURIGANCHO
29037,CONSULTORIO ODONTOLOGICO FARADENT,70106,,,,,,,19278,10,PRIVADO,CALLAO,CALLAO,VENTANILLA
29038,ACUARIUS VISION CENTER E.I.R.L.,40101,,,,,,,19287,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
29039,PASABAR ASERRADERO,140308,19,LAMBAYEQUE,3,LAMBAYEQUE,10,OLMOS,18872,7,GOBIERNO REGIONAL,LAMBAYEQUE,LAMBAYEQUE,OLMOS
29040,CONSULTORIO ODONTOLOGICO LOS ANGELES,150135,,,,,,,19288,10,PRIVADO,LIMA,LIMA,SAN MARTIN DE PORRES
29041,"CENTRO DE SALUD MILITAR ""EL MILAGRO"" 6° BRIG SVA",10704,,,,,,,19289,3,SANIDAD DEL EJERCITO,AMAZONAS,UTCUBAMBA,EL MILAGRO
29042,HUMANITAS,40104,,,,,,,19296,10,PRIVADO,AREQUIPA,AREQUIPA,CERRO COLORADO
29043,"LABORATORIO CLINICO ""CHRISTIAN BARNARD""",140108,,,,,,,19290,10,PRIVADO,LAMBAYEQUE,CHICLAYO,MONSEFU
29044,CLINICA SAN GABRIEL,100101,,,,,,,19291,10,PRIVADO,HUANUCO,HUANUCO,HUANUCO
29045,CEDIAMEDICAL E.I.R.L,100101,,,,,,,19292,10,PRIVADO,HUANUCO,HUANUCO,HUANUCO
29046,LABORATORIOS XAMIRA,100102,,,,,,,19293,10,PRIVADO,HUANUCO,HUANUCO,AMARILIS
29047,MEDICAL RENT S.A.,150133,,,,,,,19302,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
29048,DERMOSALUD,150121,,,,,,,19297,10,PRIVADO,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE)
29049,DE LA CRUZ PATRICIO JEAN JOSE,150117,,,,,,,19301,10,PRIVADO,LIMA,LIMA,LOS OLIVOS
29050,CONSULTORIO ONCOLÓGICO MEDICARTE,150121,,,,,,,19299,10,PRIVADO,LIMA,LIMA,MAGDALENA VIEJA (PUEBLO LIBRE)
29051,SERVICIOS MEDICOS  VILLA  EL SALVADOR E.I.R.L,150142,,,,,,,19303,10,PRIVADO,LIMA,LIMA,VILLA EL SALVADOR
29052,SPLENDOR SALUD Y BELLEZA,150105,,,,,,,19298,10,PRIVADO,LIMA,LIMA,BREÑA
29053,SUNRISE MEDICINA PEDIATRICA,150140,,,,,,,19304,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
29054,DENTAL BELEN,150125,,,,,,,19300,10,PRIVADO,LIMA,LIMA,PUENTE PIEDRA
29057,CONSULTORIO DENTAL PINEDO,220804,,,,,,,19202,10,PRIVADO,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
29058,CENTRO MEDICO GALENO SCRL,220901,,,,,,,19201,10,PRIVADO,SAN MARTIN,SAN MARTIN,TARAPOTO
29059,CONTROL DE ANÁLISIS CLÍNICO PATOLÓGICO LIMA NORTE EIRL,150117,,,,,,,19205,10,PRIVADO,LIMA,LIMA,LOS OLIVOS
29060,CONSULTORIO DE MÉDICO ESPECIALISTA,150116,,,,,,,19204,10,PRIVADO,LIMA,LIMA,LINCE
29061,HUAYUCULANO,101101,14,HUANUCO,10,YAROWILCA,1,CHAVINILLO,19203,7,GOBIERNO REGIONAL,HUANUCO,YAROWILCA,CHAVINILLO
29062,SANTA ISABEL 1,80101,,,,,,,19305,10,PRIVADO,CUSCO,CUSCO,CUSCO
29063,CONSULTORIO OFTAMOLOGICO,40101,,,,,,,19306,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
29064,IANNACONE SILVA ELEANA PILAR,150140,,,,,,,19307,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
29065,PLATINIUM DENT,150141,,,,,,,19308,10,PRIVADO,LIMA,LIMA,SURQUILLO
29066,CHIAPON,61101,7,CAJAMARCA,8,SAN MIGUEL,1,SAN MIGUEL,19285,7,GOBIERNO REGIONAL,CAJAMARCA,SAN MIGUEL,SAN MIGUEL
29067,GORDILLOS,61103,7,CAJAMARCA,8,SAN MIGUEL,1,SAN MIGUEL,19286,7,GOBIERNO REGIONAL,CAJAMARCA,SAN MIGUEL,CALQUIS
29068,MEGA-DENT SULLANA E.I.R.L,200601,,,,,,,19310,10,PRIVADO,PIURA,SULLANA,SULLANA
29069,CORCELAB,120101,,,,,,,19309,10,PRIVADO,JUNIN,HUANCAYO,HUANCAYO
29070,INOVADENT ODONTOLOGIA ESPECIALIZADA,150116,,,,,,,19311,10,PRIVADO,LIMA,LIMA,LINCE
29071,DENTAL FAMILIAR,150116,,,,,,,19312,10,PRIVADO,LIMA,LIMA,LINCE
29072,CLINICA DEL RIÑON SANTA LUCIA SAC,21809,,,,,,,19317,10,PRIVADO,ANCASH,SANTA,NUEVO CHIMBOTE
29073,CONSULTORIO ODONTOLOGICO VIVIDENT,10101,,,,,,,19314,10,PRIVADO,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS
29074,IMATEC VENTANILLA,70106,,,,,,,19313,10,PRIVADO,CALLAO,CALLAO,VENTANILLA
29075,SANTA LUCIA LABORATORIO CLINICO Y HEMATOLOGICO EIRL,200101,,,,,,,19319,10,PRIVADO,PIURA,PIURA,PIURA
29076,CLINICA SANTA ANA,60101,,,,,,,19315,10,PRIVADO,CAJAMARCA,CAJAMARCA,CAJAMARCA
29077,VIRGEN DE LA NATIVIDAD,60101,,,,,,,19318,10,PRIVADO,CAJAMARCA,CAJAMARCA,CAJAMARCA
29078,DENTAL BIODENT,150133,,,,,,,19320,10,PRIVADO,LIMA,LIMA,SAN JUAN DE MIRAFLORES
29079,DENTAL BIODENT,150108,,,,,,,19321,10,PRIVADO,LIMA,LIMA,CHORRILLOS
29080,CORPORATION INVERZLIN SOCIEDAD ANONIMA,150140,,,,,,,19323,10,PRIVADO,LIMA,LIMA,SANTIAGO DE SURCO
29081,VELARDE CALLE JUANA PATRICIA,150122,,,,,,,19324,10,PRIVADO,LIMA,LIMA,MIRAFLORES
29082,CONSULTORIO DE MEDICINA NATURAL E INTEGRATIVA ALLIN HAMPII,210101,,,,,,,19327,10,PRIVADO,PUNO,PUNO,PUNO
29083,CONSULTORIO MEDICO DE REUMTOLOGÍA,40126,,,,,,,19328,10,PRIVADO,AREQUIPA,AREQUIPA,YANAHUARA
29084,GRUPO OPTICO MI OPTICA E.I.R.L.,200101,,,,,,,19325,10,PRIVADO,PIURA,PIURA,PIURA
29085,SERVILAB CONSULTORIOS MEDICOS,150118,,,,,,,19329,10,PRIVADO,LIMA,LIMA,LURIGANCHO (CHOSICA)
29086,MONTENEGRO VASQUEZ RUTH ENIX,150125,,,,,,,19326,10,PRIVADO,LIMA,LIMA,PUENTE PIEDRA
29087,CONSULTORIO DENTAL AVELINO,150125,,,,,,,19330,10,PRIVADO,LIMA,LIMA,PUENTE PIEDRA
29088,BREVETEMEDICSAC S.A.C.,130101,,,,,,,19338,10,PRIVADO,LA LIBERTAD,TRUJILLO,TRUJILLO
29089,CONSULTORIO DENTAL,40101,,,,,,,19334,10,PRIVADO,AREQUIPA,AREQUIPA,AREQUIPA
29090,ESPECIALIDADES MEDICAS OTOGYN SAC,40126,,,,,,,19332,10,PRIVADO,AREQUIPA,AREQUIPA,YANAHUARA
29091,DAKAR MEDIC,130101,,,,,,,19337,10,PRIVADO,LA LIBERTAD,TRUJILLO,TRUJILLO
29092,POLICLINICO BANDA SHILCAYO,220909,,,,,,,19335,10,PRIVADO,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO
29093,CONSULTORIA RADIOLOGICA DENTOMAXILOFACIAL HANNY-X S.A.C,150116,,,,,,,19340,10,PRIVADO,LIMA,LIMA,LINCE
29094,CENTRO DE ATENCIÓN PRIMARIA CAP I NUEVA CAJAMARCA,220804,,,,,,,19336,2,ESSALUD,SAN MARTIN,RIOJA,NUEVA CAJAMARCA
29096,CONSULTORIO ODONTOLOGICO SANCHEZ,40110,,,,,,,19351,10,PRIVADO,AREQUIPA,AREQUIPA,MIRAFLORES
29097,CONSULTORIO DE GASTROENTEROLOGIA,40126,,,,,,,19349,10,PRIVADO,AREQUIPA,AREQUIPA,YANAHUARA
29098,POLICLINICO DE LA CRUZ S.A.C.,160101,,,,,,,19316,10,PRIVADO,LORETO,MAYNAS,IQUITOS
