"Codigo_Item","Descripcion_Item"
0.0,"AGRESION POR MEDIOS NO ESPECIFICADOS, EN CALLES Y CARRETERAS"
0.0,"AGRESION POR MEDIOS NO ESPECIFICADOS, EN COMERCIO Y AREA DE SERVICIOS"
0.0,"AGRESION POR MEDIOS NO ESPECIFICADOS, EN AREA INDUSTRIAL Y DE LA CONSTRUCCION"
0.0,"AGRESION POR MEDIOS NO ESPECIFICADOS, EN GRANJA"
0.0,"AGRESION POR MEDIOS NO ESPECIFICADOS, EN OTRO LUGAR ESPECIFICADO"
0.0,"AGRESION POR MEDIOS NO ESPECIFICADOS, EN LUGAR NO ESPECIFICADO"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A ANALGESICOS NO NARCOTICOS, ANTIPIRETICOS Y ANTIRREUMA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DROGAS ANTIEPILEPTICAS, SEDANTES, HIPNOTICAS, ANTIPAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A NARCOTICOS Y PSICODISLEPTICOS [ALUCINOGENOS], NO CLAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO AUT"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN INSTITUCION"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN ESCUELAS, O"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN AREAS DE DE"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN CALLES Y CA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN COMERCIO Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN AREA INDUST"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN OTRO LUGAR"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION AL ALCOHOL, DE INTENCION NO DETERMINADA, EN LUGAR NO ES"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y S"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS GASES Y VAPORES, DE INTENCION NO DETERMINADA, E"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN INSTITUC"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN ESCUELAS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN AREAS DE"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN CALLES Y"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN COMERCIO"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN AREA IND"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN OTRO LUG"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A PLAGUICIDAS, DE INTENCION NO DETERMINADA, EN LUGAR NO"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"ENVENENAMIENTO POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN INSTITUCION"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN ESCUELAS, O"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN AREAS DE DE"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN CALLES Y CA"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN COMERCIO Y"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN AREA INDUST"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN OTRO LUGAR"
0.0,"AHORCAMIENTO, ESTRANGULAMIENTO Y SOFOCACION, DE INTENCION NO DETERMINADA, EN LUGAR NO ES"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN INSTITUCION RESIDENCIAL"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN ESCUELAS, OTRAS INSTITUCIONES Y"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN AREAS DE DEPORTE Y ATLETISMO"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN CALLES Y CARRETERAS"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN COMERCIO Y AREA DE SERVICIOS"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN AREA INDUSTRIAL Y DE LA CONSTRU"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN OTRO LUGAR ESPECIFICADO"
0.0,"AHOGAMIENTO Y SUMERSION, DE INTENCION NO DETERMINADA, EN LUGAR NO ESPECIFICADO"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN INSTITUCION RESIDENCIAL"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN ESCUELAS, OTRAS INSTITUCIONES Y A"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN AREAS DE DEPORTE Y ATLETISMO"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN CALLES Y CARRETERAS"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN COMERCIO Y AREA DE SERVICIOS"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN AREA INDUSTRIAL Y DE LA CONSTRUCC"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN OTRO LUGAR ESPECIFICADO"
0.0,"DISPARO DE ARMA CORTA, DE INTENCION NO DETERMINADA, EN LUGAR NO ESPECIFICADO"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN INSTITUCION RES"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN ESCUELAS, OTRAS"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN AREAS DE DEPORT"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN CALLES Y CARRET"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN COMERCIO Y AREA"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN AREA INDUSTRIAL"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN OTRO LUGAR ESPE"
0.0,"DISPARO DE RIFLE, ESCOPETA Y ARMA LARGA, DE INTENCION NO DETERMINADA, EN LUGAR NO ESPECI"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"DISPARO DE OTRAS ARMAS DE FUEGO, Y LAS NO ESPECIFICADAS, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN INSTITUCION"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN ESCUELAS, OT"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN AREAS DE DEP"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN CALLES Y CAR"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN COMERCIO Y A"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN AREA INDUSTR"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN OTRO LUGAR E"
0.0,"CONTACTO TRAUMATICO CON MATERIAL EXPLOSIVO, DE INTENCION NO DETERMINADA, EN LUGAR NO ESP"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN INSTITUCION RESIDENC"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN ESCUELAS, OTRAS INST"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN AREAS DE DEPORTE Y A"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN CALLES Y CARRETERAS"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN COMERCIO Y AREA DE S"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN AREA INDUSTRIAL Y DE"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN OTRO LUGAR ESPECIFIC"
0.0,"EXPOSICION AL HUMO, FUEGO Y LLAMAS, DE INTENCION NO DETERMINADA, EN LUGAR NO ESPECIFICAD"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO CON VAPOR DE AGUA, VAPORES Y OBJETOS CALIENTES, DE INTENCION NO DETERMINADA, EN"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN INSTITUCION RES"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN ESCUELAS, OTRAS"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN AREAS DE DEPORT"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN CALLES Y CARRET"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN COMERCIO Y AREA"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN AREA INDUSTRIAL"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN OTRO LUGAR ESPE"
0.0,"CONTACTO TRAUMATICO CON OBJETO CORTANTE, DE INTENCION NO DETERMINADA, EN LUGAR NO ESPECI"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN VIVIENDA"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN INSTITUC"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN ESCUELAS"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN AREAS DE"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN CALLES Y"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN COMERCIO"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN AREA IND"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN GRANJA"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN OTRO LUG"
0.0,"CONTACTO TRAUMATICO CON OBJETO ROMO O SIN FILO, DE INTENCION NO DETERMINADA, EN LUGAR NO"
0.0,"CAIDA, SALTO O EMPUJON DESDE LUGAR ELEVADO, DE INTENCION NO DETERMINADA, EN VIVIENDA"
